timestamp,gyroscope.x,gyroscope.y,gyroscope.z,acceleration.x,acceleration.y,acceleration.z,gyroscope_filtered.x,gyroscope_filtered.y,gyroscope_filtered.z,acceleration_filtered.x,acceleration_filtered.y,acceleration_filtered.z
0,0.0,0.0,0.0,0.0,0.0,-9.81,0.0,0.0,0.0,0.0,0.0,-9.81
10000000,-0.024409833207748872,-0.04036413219438022,0.18130826684422868,0.009239114336419298,-0.0030282591800610964,-9.769728861780628,-0.005728743060959406,-0.03353981906449441,0.07868996945427052,0.01820966235348894,0.013788885620299906,-9.763623438029981
20000000,0.04799645664005828,-0.11575454937560112,0.754818268121813,-0.07634969181627273,0.12032632185521719,-9.961556340518134,0.032935483537541055,-0.10147994574042224,0.3762604217212073,-0.01212180921586236,0.059164893000771886,-9.84633533184044
30000000,0.0025355072567861993,-0.31723160858515853,1.261885033808826,-0.025403820056591128,-0.11844246091573211,-10.106138849357956,0.0364946842654958,-0.20921974428023227,0.8824876363004313,-0.0032500200395191646,-0.024872288626335004,-9.99279610333787
40000000,-0.010611973348729868,-0.4969771907853606,1.7643451664472543,-0.001113478685945267,-0.07220518438099009,-10.055739540533706,0.0009480710190133152,-0.3590430414846393,1.4168931631096893,-0.004168117434344209,-0.06163389211726847,-10.030793821075413
50000000,-0.08571216109512625,-0.7320400643528299,2.2677018164376563,0.07963795958845418,-0.0664121066314603,-10.183914463107103,-0.04436691356686055,-0.5629828329204634,1.9146165220556173,0.03438703096805783,-0.03241721333422017,-10.112684784589222
60000000,-0.0030125102336180792,-0.8859589058970092,2.6939577139197075,0.08229856958948242,-0.008087511144314167,-10.227337117993173,-0.049578058287440045,-0.777421462214503,2.3470539753037603,0.022705510744219615,-0.04126993117802107,-10.15660994910801
70000000,0.04860957190371249,-1.110719385445321,2.9992697833436694,-0.026579783497570536,0.030504570767394434,-10.307207302398293,0.021295445582884813,-0.9128769182394981,2.749385611081222,0.005897191725649439,-0.014812036063693601,-10.1838520249911
80000000,-0.09602238558699944,-1.0702314781610986,3.402999630733251,-0.0454502504319025,-0.0478008712854818,-10.190523082758684,0.0257449429770078,-1.0442719848417084,3.120502712874918,0.00449013874676861,0.0001340867630061594,-10.16644626185064
90000000,0.061354679186357564,-1.2750934730731949,3.7469948524036853,-0.013360834793798008,-0.028382695137861024,-10.224076534724704,0.017788374333390543,-1.1908160799248508,3.4656473897365787,0.008460027723335015,-0.027252871060926692,-10.179008951784741
99999999,0.06941852411167486,-1.3657646262508212,3.985383337990476,-0.09517835483835059,0.08131327270435677,-10.20117303273913,0.061741748294532,-1.3166635460361586,3.764946010578285,-0.04194890376583121,0.016116519972855927,-10.206898611116365
109999999,0.08931221258674343,-1.5024556743496533,4.193406274283679,0.0654306158356889,0.10697613575761944,-10.143944447271952,0.06920045588068342,-1.417623922264417,4.053659638956551,0.0074773436366833285,0.0660568720188094,-10.20509956507486
119999999,0.17073520294411831,-1.6048989322222094,4.51637166378764,0.019104752918515672,0.03769907923946024,-10.099683600771714,0.12424390602570706,-1.5180779145423537,4.322868012002781,-0.015402801482167872,0.11739160834091927,-10.187710296047348
129999999,0.26649160582299003,-1.6612368221751164,4.680992064542226,0.018016128417518443,-0.1131299956703264,-10.122137374479742,0.20005794892526102,-1.5920112697984257,4.556188541768567,0.038737452021578675,-0.0030217840308351465,-10.149065255491488
140000000,0.34121495408457364,-1.7019760320887005,4.847006761046318,-0.005048558238076298,-0.20069058487889357,-10.173821918367976,0.2856902003326824,-1.69159789868622,4.7280104116090005,0.005092218942026407,-0.07415095194001971,-10.149236022527816
150000000,0.5334884096709851,-1.6965393974814,4.952334493277718,-0.0015413059849136409,0.20569860302710974,-10.290165979906675,0.4288919467130761,-1.7407810525601013,4.856307936777581,-0.010080083368016225,0.01483564980647279,-10.193144366752335
160000000,0.5896478374797368,-1.7587770879252536,5.282450848962705,0.03624278624913601,2.7156228162300003e-05,-9.970118626642092,0.5073834172928159,-1.7617948882899066,5.058592841168004,0.031824767249505226,0.02293545980733534,-10.144840134266012
170000000,0.6610426202742877,-1.8042460573917687,5.366177078068555,0.128039389470496,0.00967398350169659,-10.094970054734057,0.575680820910281,-1.7930803927267482,5.2372447477080435,0.04072103347008722,-0.0055998737030858075,-10.115789810494313
180000000,0.7486487413695102,-1.7561187951807726,5.473304043687981,-0.019436235073652237,0.0436038067390634,-10.11317270126599,0.6490035588258533,-1.7943779538281457,5.344448988272556,0.02884488902777066,0.0183584931955567,-10.117612944165032
190000000,0.7628492329569403,-1.82105190123338,5.619607944406619,0.03413416079072296,-0.03078925210677213,-10.114642678668035,0.7254501041230401,-1.7752940427952195,5.471214143410453,0.04508135381313351,-0.03585805059018199,-10.100070184666114
200000000,0.9299656535486389,-1.8024732398352714,5.548584634270206,0.012682272507617842,0.14769849215022646,-10.183410475229463,0.8339258474952761,-1.7813193957173392,5.545847502281914,0.041973185499226386,0.036634236534883284,-10.120925416799661
210000000,1.1262260835301667,-1.7530874001767274,5.644537146296077,-0.06354269687474264,-0.05646769507360326,-10.213086176445751,0.967076691597121,-1.7408817150056306,5.614421679328243,-0.005023022449312818,-0.021510439470951485,-10.155647419647444
220000000,1.171006952903549,-1.6668079069543678,5.717774938802137,-0.029481623378517022,0.018291497994157635,-10.022822799963077,1.084244344824662,-1.7243686415600803,5.688513709438831,-0.042120422315281125,-0.037617259843944144,-10.105765867697846
